Data,1178 - % a.a.,11 - % a.d.,Tx. %acum.
18/07/2012,"7,89","0,03014","28.249,09"
19/07/2012,"7,89","0,03014","28.257,63"
20/07/2012,"7,89","0,03014","28.266,18"
23/07/2012,"7,89","0,03014","28.274,73"
24/07/2012,"7,89","0,03014","28.283,28"
25/07/2012,"7,89","0,03014","28.291,84"
26/07/2012,"7,89","0,03014","28.300,39"
27/07/2012,"7,89","0,03014","28.308,95"
30/07/2012,"7,89","0,03014","28.317,52"
31/07/2012,"7,89","0,03014","28.326,08"
01/08/2012,"7,89","0,03014","28.334,65"
02/08/2012,"7,89","0,03014","28.343,22"
03/08/2012,"7,89","0,03014","28.351,79"
06/08/2012,"7,89","0,03014","28.360,37"
07/08/2012,"7,89","0,03014","28.368,94"
08/08/2012,"7,89","0,03014","28.377,53"
09/08/2012,"7,89","0,03014","28.386,11"
10/08/2012,"7,89","0,03014","28.394,69"
13/08/2012,"7,89","0,03014","28.403,28"
14/08/2012,"7,89","0,03014","28.411,87"
15/08/2012,"7,89","0,03014","28.420,47"
16/08/2012,"7,89","0,03014","28.429,06"
17/08/2012,"7,89","0,03014","28.437,66"
20/08/2012,"7,89","0,03014","28.446,26"
21/08/2012,"7,89","0,03014","28.454,87"
22/08/2012,"7,89","0,03014","28.463,47"
23/08/2012,"7,89","0,03014","28.472,08"
24/08/2012,"7,89","0,03014","28.480,69"
27/08/2012,"7,89","0,03014","28.489,31"
28/08/2012,"7,89","0,03014","28.497,92"
29/08/2012,"7,89","0,03014","28.506,54"
30/08/2012,"7,39","0,028296","28.514,64"
31/08/2012,"7,39","0,028296","28.522,74"
03/09/2012,"7,39","0,028296","28.530,83"
04/09/2012,"7,39","0,028296","28.538,94"
05/09/2012,"7,39","0,028296","28.547,04"
06/09/2012,"7,39","0,028296","28.555,15"
10/09/2012,"7,39","0,028296","28.563,25"
11/09/2012,"7,39","0,028296","28.571,36"
12/09/2012,"7,39","0,028296","28.579,48"
13/09/2012,"7,39","0,028296","28.587,59"
14/09/2012,"7,39","0,028296","28.595,71"
17/09/2012,"7,39","0,028296","28.603,83"
18/09/2012,"7,39","0,028296","28.611,95"
19/09/2012,"7,39","0,028296","28.620,08"
20/09/2012,"7,39","0,028296","28.628,20"
21/09/2012,"7,39","0,028296","28.636,33"
24/09/2012,"7,39","0,028296","28.644,46"
25/09/2012,"7,39","0,028296","28.652,60"
26/09/2012,"7,39","0,028296","28.660,73"
27/09/2012,"7,39","0,028296","28.668,87"
28/09/2012,"7,39","0,028296","28.677,01"
01/10/2012,"7,39","0,028296","28.685,15"
02/10/2012,"7,39","0,028296","28.693,30"
03/10/2012,"7,39","0,028296","28.701,45"
04/10/2012,"7,39","0,028296","28.709,60"
05/10/2012,"7,39","0,028296","28.717,75"
08/10/2012,"7,39","0,028296","28.725,90"
09/10/2012,"7,39","0,028296","28.734,06"
10/10/2012,"7,39","0,028296","28.742,22"
11/10/2012,"7,14","0,027371","28.750,11"
15/10/2012,"7,14","0,027371","28.758,01"
16/10/2012,"7,14","0,027371","28.765,91"
17/10/2012,"7,14","0,027371","28.773,81"
18/10/2012,"7,14","0,027371","28.781,71"
19/10/2012,"7,14","0,027371","28.789,62"
22/10/2012,"7,14","0,027371","28.797,52"
23/10/2012,"7,14","0,027371","28.805,43"
24/10/2012,"7,14","0,027371","28.813,34"
25/10/2012,"7,14","0,027371","28.821,26"
26/10/2012,"7,14","0,027371","28.829,17"
29/10/2012,"7,14","0,027371","28.837,09"
30/10/2012,"7,14","0,027371","28.845,01"
31/10/2012,"7,14","0,027371","28.852,94"
01/11/2012,"7,14","0,027371","28.860,86"
05/11/2012,"7,14","0,027371","28.868,79"
06/11/2012,"7,14","0,027371","28.876,72"
07/11/2012,"7,14","0,027371","28.884,65"
08/11/2012,"7,14","0,027371","28.892,58"
09/11/2012,"7,14","0,027371","28.900,52"
12/11/2012,"7,14","0,027371","28.908,45"
13/11/2012,"7,14","0,027371","28.916,39"
14/11/2012,"7,14","0,027371","28.924,34"
16/11/2012,"7,14","0,027371","28.932,28"
19/11/2012,"7,14","0,027371","28.940,23"
20/11/2012,"7,14","0,027371","28.948,18"
21/11/2012,"7,14","0,027371","28.956,13"
22/11/2012,"7,14","0,027371","28.964,08"
23/11/2012,"7,14","0,027371","28.972,03"
26/11/2012,"7,14","0,027371","28.979,99"
27/11/2012,"7,14","0,027371","28.987,95"
28/11/2012,"7,14","0,027371","28.995,91"
29/11/2012,"7,14","0,027371","29.003,88"
30/11/2012,"7,14","0,027371","29.011,84"
03/12/2012,"7,14","0,027371","29.019,81"
04/12/2012,"7,14","0,027371","29.027,78"
05/12/2012,"7,14","0,027371","29.035,75"
06/12/2012,"7,14","0,027371","29.043,73"
07/12/2012,"7,14","0,027371","29.051,71"
10/12/2012,"7,14","0,027371","29.059,68"
11/12/2012,"7,13","0,027334","29.067,66"
12/12/2012,"7,13","0,027334","29.075,63"
13/12/2012,"7,13","0,027334","29.083,60"
14/12/2012,"7,12","0,027297","29.091,57"
17/12/2012,"7,12","0,027297","29.099,54"
18/12/2012,"7,11","0,02726","29.107,50"
19/12/2012,"7,11","0,02726","29.115,46"
20/12/2012,"7,11","0,02726","29.123,42"
21/12/2012,"7,11","0,02726","29.131,39"
24/12/2012,"7,19","0,027556","29.139,44"
26/12/2012,"7,24","0,027742","29.147,56"
27/12/2012,"7,25","0,027779","29.155,68"
28/12/2012,"7,27","0,027853","29.163,83"
31/12/2012,"7,29","0,027927","29.172,00"
02/01/2012,"7,11","0,02726","29.179,98"
03/01/2013,"7,11","0,02726","29.187,96"
04/01/2013,"7,11","0,02726","29.195,95"
07/01/2013,"7,11","0,02726","29.203,93"
08/01/2013,"7,11","0,02726","29.211,92"
09/01/2013,"7,11","0,02726","29.219,91"
10/01/2013,"7,11","0,02726","29.227,90"
11/01/2013,"7,11","0,02726","29.235,90"
14/01/2013,"7,11","0,02726","29.243,90"
15/01/2013,"7,11","0,02726","29.251,90"
16/01/2013,"7,11","0,02726","29.259,90"
17/01/2013,"7,11","0,02726","29.267,90"
18/01/2013,"7,11","0,02726","29.275,91"
21/01/2013,"7,11","0,02726","29.283,91"
22/01/2013,"7,11","0,02726","29.291,92"
23/01/2013,"7,11","0,02726","29.299,94"
24/01/2013,"7,11","0,02726","29.307,95"
25/01/2013,"7,11","0,02726","29.315,97"
28/01/2013,"7,11","0,02726","29.323,99"
29/01/2013,"7,11","0,02726","29.332,01"
30/01/2013,"7,11","0,02726","29.340,03"
31/01/2013,"7,11","0,02726","29.348,06"
01/02/2013,"7,11","0,02726","29.356,08"
04/02/2013,"7,11","0,02726","29.364,11"
05/02/2013,"7,11","0,02726","29.372,14"
06/02/2013,"7,11","0,02726","29.380,18"
07/02/2013,"7,11","0,02726","29.388,21"
08/02/2013,"7,11","0,02726","29.396,25"
13/02/2013,"7,11","0,02726","29.404,29"
14/02/2013,"7,11","0,02726","29.412,34"
15/02/2013,"7,11","0,02726","29.420,38"
18/02/2013,"7,11","0,02726","29.428,43"
19/02/2013,"7,11","0,02726","29.436,48"
20/02/2013,"7,11","0,02726","29.444,53"
21/02/2013,"7,11","0,02726","29.452,58"
22/02/2013,"7,11","0,02726","29.460,64"
25/02/2013,"7,11","0,02726","29.468,70"
26/02/2013,"7,18","0,027519","29.476,84"
27/02/2013,"7,2","0,027594","29.485,00"
28/02/2013,"7,2","0,027594","29.493,16"
01/03/2013,"7,14","0,027371","29.501,26"
04/03/2013,"7,12","0,027297","29.509,34"
05/03/2013,"7,12","0,027297","29.517,42"
06/03/2013,"7,14","0,027371","29.525,53"
07/03/2013,"7,12","0,027297","29.533,62"
08/03/2013,"7,13","0,027334","29.541,72"
11/03/2013,"7,13","0,027334","29.549,82"
12/03/2013,"7,14","0,027371","29.557,93"
13/03/2013,"7,15","0,027408","29.566,06"
14/03/2013,"7,16","0,027445","29.574,21"
15/03/2013,"7,16","0,027445","29.582,35"
18/03/2013,"7,16","0,027445","29.590,50"
19/03/2013,"7,16","0,027445","29.598,64"
20/03/2013,"7,16","0,027445","29.606,79"
21/03/2013,"7,16","0,027445","29.614,95"
22/03/2013,"7,16","0,027445","29.623,10"
25/03/2013,"7,16","0,027445","29.631,26"
26/03/2013,"7,16","0,027445","29.639,42"
27/03/2013,"7,16","0,027445","29.647,58"
28/03/2013,"7,16","0,027445","29.655,75"
01/04/2013,"7,16","0,027445","29.663,91"
02/04/2013,"7,16","0,027445","29.672,08"
03/04/2013,"7,16","0,027445","29.680,25"
04/04/2013,"7,16","0,027445","29.688,43"
05/04/2013,"7,16","0,027445","29.696,60"
08/04/2013,"7,16","0,027445","29.704,78"
09/04/2013,"7,16","0,027445","29.712,96"
10/04/2013,"7,16","0,027445","29.721,14"
11/04/2013,"7,16","0,027445","29.729,33"
12/04/2013,"7,16","0,027445","29.737,51"
15/04/2013,"7,16","0,027445","29.745,70"
16/04/2013,"7,16","0,027445","29.753,89"
17/04/2013,"7,16","0,027445","29.762,09"
18/04/2013,"7,41","0,02837","29.770,56"
19/04/2013,"7,41","0,02837","29.779,03"
22/04/2013,"7,4","0,028333","29.787,50"
23/04/2013,"7,4","0,028333","29.795,97"
24/04/2013,"7,4","0,028333","29.804,44"
25/04/2013,"7,4","0,028333","29.812,91"
26/04/2013,"7,4","0,028333","29.821,38"
29/04/2013,"7,4","0,028333","29.829,86"
30/04/2013,"7,4","0,028333","29.838,34"
02/05/2013,"7,4","0,028333","29.846,82"
03/05/2013,"7,4","0,028333","29.855,31"
06/05/2013,"7,4","0,028333","29.863,80"
07/05/2013,"7,4","0,028333","29.872,29"
08/05/2013,"7,4","0,028333","29.880,78"
09/05/2013,"7,4","0,028333","29.889,27"
10/05/2013,"7,4","0,028333","29.897,77"
13/05/2013,"7,4","0,028333","29.906,27"
14/05/2013,"7,4","0,028333","29.914,77"
15/05/2013,"7,4","0,028333","29.923,27"
16/05/2013,"7,4","0,028333","29.931,78"
17/05/2013,"7,4","0,028333","29.940,29"
20/05/2013,"7,4","0,028333","29.948,80"
21/05/2013,"7,4","0,028333","29.957,31"
22/05/2013,"7,4","0,028333","29.965,83"
23/05/2013,"7,4","0,028333","29.974,35"
24/05/2013,"7,4","0,028333","29.982,87"
27/05/2013,"7,4","0,028333","29.991,39"
28/05/2013,"7,4","0,028333","29.999,92"
29/05/2013,"7,4","0,028333","30.008,45"
31/05/2013,"7,9","0,030177","30.017,53"
03/06/2013,"7,9","0,030177","30.026,62"
04/06/2013,"7,9","0,030177","30.035,71"
05/06/2013,"7,9","0,030177","30.044,81"
06/06/2013,"7,9","0,030177","30.053,90"
07/06/2013,"7,9","0,030177","30.063,00"
10/06/2013,"7,9","0,030177","30.072,11"
11/06/2013,"7,9","0,030177","30.081,21"
12/06/2013,"7,9","0,030177","30.090,32"
13/06/2013,"7,9","0,030177","30.099,43"
14/06/2013,"7,9","0,030177","30.108,54"
17/06/2013,"7,9","0,030177","30.117,66"
18/06/2013,"7,9","0,030177","30.126,78"
19/06/2013,"7,9","0,030177","30.135,90"
20/06/2013,"7,9","0,030177","30.145,02"
21/06/2013,"7,9","0,030177","30.154,15"
24/06/2013,"7,9","0,030177","30.163,28"
25/06/2013,"7,9","0,030177","30.172,41"
26/06/2013,"7,9","0,030177","30.181,55"
27/06/2013,"7,9","0,030177","30.190,69"
28/06/2013,"7,9","0,030177","30.199,83"
01/07/2013,"7,9","0,030177","30.208,97"
02/07/2013,"7,9","0,030177","30.218,12"
03/07/2013,"7,9","0,030177","30.227,27"
04/07/2013,"7,9","0,030177","30.236,42"
05/07/2013,"7,9","0,030177","30.245,57"
08/07/2013,"7,9","0,030177","30.254,73"
09/07/2013,"7,9","0,030177","30.263,89"
10/07/2013,"7,9","0,030177","30.273,05"
11/07/2013,"8,4","0,032012","30.282,78"
12/07/2013,"8,4","0,032012","30.292,50"
15/07/2013,"8,4","0,032012","30.302,23"
16/07/2013,"8,4","0,032012","30.311,96"
17/07/2013,"8,4","0,032012","30.321,70"
18/07/2013,"8,4","0,032012","30.331,44"
19/07/2013,"8,4","0,032012","30.341,18"
22/07/2013,"8,4","0,032012","30.350,92"
23/07/2013,"8,4","0,032012","30.360,67"
24/07/2013,"8,4","0,032012","30.370,42"
25/07/2013,"8,4","0,032012","30.380,18"
26/07/2013,"8,4","0,032012","30.389,93"
29/07/2013,"8,4","0,032012","30.399,70"
30/07/2013,"8,4","0,032012","30.409,46"
31/07/2013,"8,4","0,032012","30.419,23"
01/08/2013,"8,4","0,032012","30.429,00"
02/08/2013,"8,4","0,032012","30.438,77"
05/08/2013,"8,4","0,032012","30.448,54"
06/08/2013,"8,4","0,032012","30.458,32"
07/08/2013,"8,4","0,032012","30.468,11"
08/08/2013,"8,4","0,032012","30.477,89"
09/08/2013,"8,4","0,032012","30.487,68"
12/08/2013,"8,4","0,032012","30.497,47"
13/08/2013,"8,4","0,032012","30.507,27"
14/08/2013,"8,4","0,032012","30.517,06"
15/08/2013,"8,4","0,032012","30.526,87"
16/08/2013,"8,4","0,032012","30.536,67"
19/08/2013,"8,4","0,032012","30.546,48"
20/08/2013,"8,4","0,032012","30.556,29"
21/08/2013,"8,4","0,032012","30.566,10"
22/08/2013,"8,4","0,032012","30.575,92"
23/08/2013,"8,4","0,032012","30.585,74"
26/08/2013,"8,4","0,032012","30.595,56"
27/08/2013,"8,4","0,032012","30.605,39"
28/08/2013,"8,4","0,032012","30.615,22"
29/08/2013,"8,9","0,033839","30.625,61"
30/08/2013,"8,9","0,033839","30.636,01"
02/09/2013,"8,9","0,033839","30.646,41"
03/09/2013,"8,9","0,033839","30.656,81"
04/09/2013,"8,9","0,033839","30.667,22"
05/09/2013,"8,9","0,033839","30.677,63"
06/09/2013,"8,9","0,033839","30.688,05"
09/09/2013,"8,9","0,033839","30.698,47"
10/09/2013,"8,9","0,033839","30.708,89"
11/09/2013,"8,9","0,033839","30.719,31"
12/09/2013,"8,9","0,033839","30.729,74"
13/09/2013,"8,9","0,033839","30.740,17"
16/09/2013,"8,9","0,033839","30.750,61"
17/09/2013,"8,9","0,033839","30.761,05"
18/09/2013,"8,9","0,033839","30.771,49"
19/09/2013,"8,9","0,033839","30.781,94"
20/09/2013,"8,9","0,033839","30.792,39"
23/09/2013,"8,9","0,033839","30.802,84"
24/09/2013,"8,9","0,033839","30.813,30"
25/09/2013,"8,9","0,033839","30.823,76"
26/09/2013,"8,9","0,033839","30.834,23"
27/09/2013,"8,9","0,033839","30.844,69"
30/09/2013,"8,9","0,033839","30.855,16"
01/10/2013,"8,9","0,033839","30.865,64"
02/10/2013,"8,9","0,033839","30.876,12"
03/10/2013,"8,9","0,033839","30.886,60"
04/10/2013,"8,9","0,033839","30.897,09"
07/10/2013,"8,9","0,033839","30.907,57"
08/10/2013,"8,9","0,033839","30.918,07"
09/10/2013,"8,9","0,033839","30.928,56"
10/10/2013,"9,4","0,035657","30.939,63"
11/10/2013,"9,4","0,035657","30.950,70"
14/10/2013,"9,4","0,035657","30.961,77"
15/10/2013,"9,4","0,035657","30.972,84"
16/10/2013,"9,4","0,035657","30.983,92"
17/10/2013,"9,4","0,035657","30.995,01"
18/10/2013,"9,4","0,035657","31.006,09"
21/10/2013,"9,4","0,035657","31.017,18"
22/10/2013,"9,4","0,035657","31.028,28"
23/10/2013,"9,4","0,035657","31.039,38"
24/10/2013,"9,4","0,035657","31.050,48"
25/10/2013,"9,4","0,035657","31.061,59"
28/10/2013,"9,4","0,035657","31.072,70"
29/10/2013,"9,4","0,035657","31.083,82"
30/10/2013,"9,4","0,035657","31.094,94"
31/10/2013,"9,4","0,035657","31.106,06"
01/11/2013,"9,4","0,035657","31.117,19"
04/11/2013,"9,4","0,035657","31.128,32"
05/11/2013,"9,4","0,035657","31.139,45"
06/11/2013,"9,4","0,035657","31.150,59"
07/11/2013,"9,4","0,035657","31.161,73"
08/11/2013,"9,4","0,035657","31.172,88"
11/11/2013,"9,4","0,035657","31.184,03"
12/11/2013,"9,4","0,035657","31.195,19"
13/11/2013,"9,4","0,035657","31.206,35"
14/11/2013,"9,4","0,035657","31.217,51"
18/11/2013,"9,4","0,035657","31.228,68"
19/11/2013,"9,4","0,035657","31.239,85"
20/11/2013,"9,4","0,035657","31.251,02"
21/11/2013,"9,4","0,035657","31.262,20"
22/11/2013,"9,4","0,035657","31.273,38"
25/11/2013,"9,4","0,035657","31.284,57"
26/11/2013,"9,4","0,035657","31.295,76"
27/11/2013,"9,4","0,035657","31.306,96"
28/11/2013,"9,9","0,037468","31.318,72"
29/11/2013,"9,9","0,037468","31.330,50"
02/12/2013,"9,9","0,037468","31.342,27"
03/12/2013,"9,9","0,037468","31.354,05"
04/12/2013,"9,9","0,037468","31.365,84"
05/12/2013,"9,9","0,037468","31.377,63"
06/12/2013,"9,89","0,037431","31.389,41"
09/12/2013,"9,9","0,037468","31.401,21"
10/12/2013,"9,9","0,037468","31.413,01"
11/12/2013,"9,9","0,037468","31.424,82"
12/12/2013,"9,9","0,037468","31.436,63"
13/12/2013,"9,9","0,037468","31.448,45"
16/12/2013,"9,9","0,037468","31.460,27"
17/12/2013,"9,9","0,037468","31.472,09"
18/12/2013,"9,9","0,037468","31.483,92"
19/12/2013,"9,9","0,037468","31.495,76"
20/12/2013,"9,9","0,037468","31.507,59"
23/12/2013,"9,9","0,037468","31.519,44"
24/12/2013,"9,9","0,037468","31.531,28"
26/12/2013,"9,9","0,037468","31.543,14"
27/12/2013,"9,9","0,037468","31.554,99"
30/12/2013,"9,9","0,037468","31.566,85"
31/12/2013,"9,9","0,037468","31.578,72"
02/01/2013,"9,9","0,037468","31.590,59"
03/01/2014,"9,9","0,037468","31.602,46"
06/01/2014,"9,9","0,037468","31.614,34"
07/01/2014,"9,9","0,037468","31.626,22"
08/01/2014,"9,9","0,037468","31.638,11"
09/01/2014,"9,9","0,037468","31.650,00"
10/01/2014,"9,9","0,037468","31.661,90"
13/01/2014,"9,9","0,037468","31.673,80"
14/01/2014,"9,9","0,037468","31.685,70"
15/01/2014,"9,9","0,037468","31.697,61"
16/01/2014,"10,4","0,03927","31.710,10"
17/01/2014,"10,4","0,03927","31.722,59"
20/01/2014,"10,4","0,03927","31.735,09"
21/01/2014,"10,4","0,03927","31.747,59"
22/01/2014,"10,4","0,03927","31.760,09"
23/01/2014,"10,4","0,03927","31.772,61"
24/01/2014,"10,4","0,03927","31.785,12"
27/01/2014,"10,4","0,03927","31.797,64"
28/01/2014,"10,4","0,03927","31.810,17"
29/01/2014,"10,4","0,03927","31.822,70"
30/01/2014,"10,4","0,03927","31.835,24"
31/01/2014,"10,4","0,03927","31.847,78"
03/02/2014,"10,4","0,03927","31.860,32"
04/02/2014,"10,4","0,03927","31.872,87"
05/02/2014,"10,4","0,03927","31.885,43"
06/02/2014,"10,4","0,03927","31.897,99"
07/02/2014,"10,4","0,03927","31.910,56"
10/02/2014,"10,4","0,03927","31.923,13"
11/02/2014,"10,4","0,03927","31.935,70"
12/02/2014,"10,4","0,03927","31.948,28"
13/02/2014,"10,4","0,03927","31.960,87"
14/02/2014,"10,4","0,03927","31.973,46"
17/02/2014,"10,4","0,03927","31.986,05"
18/02/2014,"10,4","0,03927","31.998,65"
19/02/2014,"10,4","0,03927","32.011,26"
20/02/2014,"10,4","0,03927","32.023,87"
21/02/2014,"10,4","0,03927","32.036,48"
24/02/2014,"10,4","0,03927","32.049,10"
25/02/2014,"10,4","0,03927","32.061,73"
26/02/2014,"10,4","0,03927","32.074,36"
27/02/2014,"10,65","0,040168","32.087,28"
28/02/2014,"10,65","0,040168","32.100,21"
05/03/2014,"10,65","0,040168","32.113,15"
06/03/2014,"10,65","0,040168","32.126,09"
07/03/2014,"10,65","0,040168","32.139,03"
10/03/2014,"10,65","0,040168","32.151,98"
11/03/2014,"10,65","0,040168","32.164,94"
12/03/2014,"10,65","0,040168","32.177,90"
13/03/2014,"10,65","0,040168","32.190,86"
14/03/2014,"10,65","0,040168","32.203,83"
17/03/2014,"10,65","0,040168","32.216,81"
18/03/2014,"10,65","0,040168","32.229,79"
19/03/2014,"10,65","0,040168","32.242,77"
20/03/2014,"10,65","0,040168","32.255,77"
21/03/2014,"10,65","0,040168","32.268,76"
24/03/2014,"10,65","0,040168","32.281,76"
25/03/2014,"10,65","0,040168","32.294,77"
26/03/2014,"10,65","0,040168","32.307,78"
27/03/2014,"10,65","0,040168","32.320,80"
28/03/2014,"10,65","0,040168","32.333,82"
31/03/2014,"10,65","0,040168","32.346,85"
01/04/2014,"10,65","0,040168","32.359,89"
02/04/2014,"10,65","0,040168","32.372,92"
03/04/2014,"10,9","0,041063","32.386,26"
04/04/2014,"10,9","0,041063","32.399,60"
07/04/2014,"10,9","0,041063","32.412,94"
08/04/2014,"10,9","0,041063","32.426,29"
09/04/2014,"10,9","0,041063","32.439,65"
10/04/2014,"10,9","0,041063","32.453,01"
11/04/2014,"10,9","0,041063","32.466,38"
14/04/2014,"10,9","0,041063","32.479,75"
15/04/2014,"10,9","0,041063","32.493,13"
16/04/2014,"10,9","0,041063","32.506,51"
17/04/2014,"10,9","0,041063","32.519,90"
22/04/2014,"10,9","0,041063","32.533,30"
23/04/2014,"10,9","0,041063","32.546,70"
24/04/2014,"10,9","0,041063","32.560,10"
25/04/2014,"10,9","0,041063","32.573,52"
28/04/2014,"10,9","0,041063","32.586,93"
29/04/2014,"10,9","0,041063","32.600,35"
30/04/2014,"10,9","0,041063","32.613,78"
02/05/2014,"10,9","0,041063","32.627,22"
05/05/2014,"10,9","0,041063","32.640,65"
06/05/2014,"10,9","0,041063","32.654,10"
07/05/2014,"10,9","0,041063","32.667,55"
08/05/2014,"10,9","0,041063","32.681,00"
09/05/2014,"10,9","0,041063","32.694,46"
12/05/2014,"10,9","0,041063","32.707,93"
13/05/2014,"10,9","0,041063","32.721,40"
14/05/2014,"10,9","0,041063","32.734,88"
15/05/2014,"10,9","0,041063","32.748,36"
16/05/2014,"10,9","0,041063","32.761,85"
19/05/2014,"10,9","0,041063","32.775,35"
20/05/2014,"10,9","0,041063","32.788,85"
21/05/2014,"10,9","0,041063","32.802,35"
22/05/2014,"10,9","0,041063","32.815,86"
23/05/2014,"10,9","0,041063","32.829,38"
26/05/2014,"10,9","0,041063","32.842,90"
27/05/2014,"10,9","0,041063","32.856,43"
28/05/2014,"10,9","0,041063","32.869,96"
29/05/2014,"10,9","0,041063","32.883,50"
30/05/2014,"10,9","0,041063","32.897,04"
02/06/2014,"10,9","0,041063","32.910,59"
03/06/2014,"10,9","0,041063","32.924,15"
04/06/2014,"10,9","0,041063","32.937,71"
05/06/2014,"10,9","0,041063","32.951,27"
06/06/2014,"10,9","0,041063","32.964,85"
09/06/2014,"10,9","0,041063","32.978,42"
10/06/2014,"10,9","0,041063","32.992,01"
11/06/2014,"10,9","0,041063","33.005,59"
12/06/2014,"10,9","0,041063","33.019,19"
13/06/2014,"10,9","0,041063","33.032,79"
16/06/2014,"10,9","0,041063","33.046,39"
17/06/2014,"10,9","0,041063","33.060,00"
18/06/2014,"10,9","0,041063","33.073,62"
20/06/2014,"10,9","0,041063","33.087,24"
23/06/2014,"10,9","0,041063","33.100,87"
24/06/2014,"10,9","0,041063","33.114,50"
25/06/2014,"10,9","0,041063","33.128,14"
26/06/2014,"10,9","0,041063","33.141,79"
27/06/2014,"10,9","0,041063","33.155,44"
30/06/2014,"10,9","0,041063","33.169,09"
01/07/2014,"10,9","0,041063","33.182,75"
02/07/2014,"10,9","0,041063","33.196,42"
03/07/2014,"10,9","0,041063","33.210,09"
04/07/2014,"10,9","0,041063","33.223,77"
07/07/2014,"10,9","0,041063","33.237,46"
08/07/2014,"10,9","0,041063","33.251,14"
09/07/2014,"10,9","0,041063","33.264,84"
10/07/2014,"10,9","0,041063","33.278,54"
11/07/2014,"10,9","0,041063","33.292,25"
14/07/2014,"10,9","0,041063","33.305,96"
15/07/2014,"10,9","0,041063","33.319,68"
16/07/2014,"10,9","0,041063","33.333,40"
17/07/2014,"10,9","0,041063","33.347,13"
18/07/2014,"10,9","0,041063","33.360,86"
21/07/2014,"10,9","0,041063","33.374,60"
22/07/2014,"10,9","0,041063","33.388,35"
23/07/2014,"10,9","0,041063","33.402,10"
24/07/2014,"10,9","0,041063","33.415,86"
25/07/2014,"10,9","0,041063","33.429,62"
28/07/2014,"10,9","0,041063","33.443,39"
29/07/2014,"10,9","0,041063","33.457,16"
30/07/2014,"10,9","0,041063","33.470,94"
31/07/2014,"10,9","0,041063","33.484,73"
01/08/2014,"10,9","0,041063","33.498,52"
04/08/2014,"10,9","0,041063","33.512,31"
05/08/2014,"10,9","0,041063","33.526,12"
06/08/2014,"10,9","0,041063","33.539,92"
07/08/2014,"10,9","0,041063","33.553,74"
08/08/2014,"10,9","0,041063","33.567,56"
